[2025-05-02T09:10:46.217Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:46.218Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:46.218Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:46.218Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:46.233Z] - WebRTC answer sent (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:10:46.234Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:10:46.234Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:10:49.049Z] - Comment received (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:10:53.301Z] - Comment received (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:56.176Z] - Comment received (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:10:59.511Z] - Comment received (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:11:51.712Z] - Stream stopped (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:12:39.542Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60168, socketId=B3cqs90yOCqjWsEsAAAZ)
[2025-05-02T09:12:39.544Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60200, socketId=aZGSxpZLQJPrWdYEAAAh)
[2025-05-02T09:13:56.000Z] - Stream stop requested but not found (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:13:56.014Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60205, socketId=x0qky84b31bi71XBAAAj)
[2025-05-02T09:13:56.034Z] - Peer connected (ip=::ffff:192.168.1.9, port=60284, socketId=dtD478VZmAEN-w8QAAAl)
[2025-05-02T09:13:56.116Z] - User online status updated (ip=::ffff:192.168.1.9, port=60284, socketId=dtD478VZmAEN-w8QAAAl)
[2025-05-02T09:14:00.811Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60191, socketId=iB6C1nKFMVvQX5gfAAAd)
[2025-05-02T09:14:00.812Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60284, socketId=dtD478VZmAEN-w8QAAAl)
[2025-05-02T09:14:00.882Z] - User offline status updated (ip=::ffff:192.168.1.9, port=60284, socketId=dtD478VZmAEN-w8QAAAl)
[2025-05-02T09:27:03.379Z] - Peer connected (ip=::ffff:192.168.1.9, port=60471, socketId=3ql4wqaIXklbJ0kMAAAC)
[2025-05-02T09:27:03.448Z] - Peer connected (ip=::ffff:192.168.1.9, port=60471, socketId=9OUrX4q9QM47wUDBAAAD)
[2025-05-02T09:27:03.451Z] - Peer registered (ip=::ffff:192.168.1.9, port=60471, socketId=3ql4wqaIXklbJ0kMAAAC)
[2025-05-02T09:27:03.538Z] - User online status updated (ip=::ffff:192.168.1.9, port=60471, socketId=9OUrX4q9QM47wUDBAAAD)
[2025-05-02T09:27:14.277Z] - Peer connected (ip=::ffff:192.168.1.9, port=60485, socketId=DHPw3wTgmGD-N0yVAAAF)
[2025-05-02T09:27:14.287Z] - Peer registered (ip=::ffff:192.168.1.9, port=60485, socketId=DHPw3wTgmGD-N0yVAAAF)
[2025-05-02T09:27:16.540Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60485, socketId=DHPw3wTgmGD-N0yVAAAF)
[2025-05-02T09:27:16.610Z] - Peer connected (ip=::ffff:192.168.1.9, port=60487, socketId=wx__2ng5h9aKvU0JAAAH)
[2025-05-02T09:27:16.619Z] - Peer registered (ip=::ffff:192.168.1.9, port=60487, socketId=wx__2ng5h9aKvU0JAAAH)
[2025-05-02T09:27:24.909Z] - Peer connected (ip=::ffff:192.168.1.9, port=60498, socketId=jrL7N8b8CgdAGyEXAAAJ)
[2025-05-02T09:27:24.991Z] - User online status updated (ip=::ffff:192.168.1.9, port=60498, socketId=jrL7N8b8CgdAGyEXAAAJ)
[2025-05-02T09:27:28.919Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60498, socketId=jrL7N8b8CgdAGyEXAAAJ)
[2025-05-02T09:27:28.927Z] - Peer connected (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:28.928Z] - Visitor registered (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:29.126Z] - User offline status updated (ip=::ffff:192.168.1.9, port=60498, socketId=jrL7N8b8CgdAGyEXAAAJ)
[2025-05-02T09:27:30.787Z] - Stream started (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:30.788Z] - Failed to save stream (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:38.185Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60471, socketId=9OUrX4q9QM47wUDBAAAD)
[2025-05-02T09:27:38.193Z] - Peer connected (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:27:38.194Z] - Visitor registered (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:27:38.265Z] - User offline status updated (ip=::ffff:192.168.1.9, port=60471, socketId=9OUrX4q9QM47wUDBAAAD)
[2025-05-02T09:27:39.709Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:27:39.727Z] - WebRTC offer sent (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:39.728Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:39.729Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:39.730Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:39.730Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:39.742Z] - WebRTC answer sent (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:27:39.744Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:27:39.744Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:27:43.304Z] - Comment received (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:27:46.820Z] - Comment received (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:27:51.301Z] - Comment received (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:27:54.251Z] - Comment received (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:28:09.430Z] - Stream stopped (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:28:14.197Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60506, socketId=PoLgY_4wUVR_a3bUAAAL)
[2025-05-02T09:28:14.204Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60487, socketId=wx__2ng5h9aKvU0JAAAH)
[2025-05-02T09:28:16.221Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60507, socketId=wSdYaKWB3Pav0mW1AAAN)
[2025-05-02T09:28:16.222Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=60471, socketId=3ql4wqaIXklbJ0kMAAAC)
[2025-05-04T12:08:20.447Z] - Peer connected (ip=::ffff:192.168.1.9, port=53658, socketId=KmEmsjjyjGoEuGvxAAAB)
[2025-05-04T12:08:20.533Z] - Peer connected (ip=::ffff:192.168.1.9, port=53658, socketId=qRh9aekcmtAbjHuYAAAD)
[2025-05-04T12:08:20.547Z] - Peer registered (ip=::ffff:192.168.1.9, port=53658, socketId=KmEmsjjyjGoEuGvxAAAB)
[2025-05-04T12:08:20.622Z] - User online status updated (ip=::ffff:192.168.1.9, port=53658, socketId=qRh9aekcmtAbjHuYAAAD)
[2025-05-04T12:08:23.725Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53658, socketId=qRh9aekcmtAbjHuYAAAD)
[2025-05-04T12:08:23.762Z] - Peer connected (ip=::ffff:192.168.1.9, port=53668, socketId=LLE356bUkkfTNfnLAAAF)
[2025-05-04T12:08:23.764Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53668, socketId=LLE356bUkkfTNfnLAAAF)
[2025-05-04T12:08:23.800Z] - User offline status updated (ip=::ffff:192.168.1.9, port=53658, socketId=qRh9aekcmtAbjHuYAAAD)
[2025-05-04T12:08:44.239Z] - Peer connected (ip=::ffff:192.168.1.9, port=53676, socketId=uloX-YjGlPRM4-4gAAAH)
[2025-05-04T12:08:44.250Z] - Peer registered (ip=::ffff:192.168.1.9, port=53676, socketId=uloX-YjGlPRM4-4gAAAH)
[2025-05-04T12:08:46.635Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53676, socketId=uloX-YjGlPRM4-4gAAAH)
[2025-05-04T12:08:46.716Z] - Peer connected (ip=::ffff:192.168.1.9, port=53688, socketId=bfJOcfuf5tNgurvtAAAJ)
[2025-05-04T12:08:46.724Z] - Peer registered (ip=::ffff:192.168.1.9, port=53688, socketId=bfJOcfuf5tNgurvtAAAJ)
[2025-05-04T12:08:55.159Z] - Peer connected (ip=::ffff:192.168.1.9, port=53693, socketId=p9_P0C8fJ0GAxqmtAAAL)
[2025-05-04T12:08:55.246Z] - User online status updated (ip=::ffff:192.168.1.9, port=53693, socketId=p9_P0C8fJ0GAxqmtAAAL)
[2025-05-04T12:08:58.799Z] - Stream stop requested but not found (ip=::ffff:192.168.1.9, port=53668, socketId=LLE356bUkkfTNfnLAAAF)
[2025-05-04T12:08:58.808Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53668, socketId=LLE356bUkkfTNfnLAAAF)
[2025-05-04T12:08:58.835Z] - Peer connected (ip=::ffff:192.168.1.9, port=53709, socketId=8bJekGzfq9cowRlgAAAN)
[2025-05-04T12:08:58.916Z] - User online status updated (ip=::ffff:192.168.1.9, port=53709, socketId=8bJekGzfq9cowRlgAAAN)
[2025-05-04T12:09:02.000Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53709, socketId=8bJekGzfq9cowRlgAAAN)
[2025-05-04T12:09:02.017Z] - Peer connected (ip=::ffff:192.168.1.9, port=53717, socketId=e6dmVFqtpi-e3fZ3AAAP)
[2025-05-04T12:09:02.020Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53717, socketId=e6dmVFqtpi-e3fZ3AAAP)
[2025-05-04T12:09:02.159Z] - User offline status updated (ip=::ffff:192.168.1.9, port=53709, socketId=8bJekGzfq9cowRlgAAAN)
[2025-05-04T12:09:04.971Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53717, socketId=e6dmVFqtpi-e3fZ3AAAP)
[2025-05-04T12:09:04.983Z] - Peer connected (ip=::ffff:192.168.1.9, port=53719, socketId=WhuWfMoGTnqVkCpnAAAR)
[2025-05-04T12:09:05.051Z] - Stream started (ip=::ffff:192.168.1.9, port=53717, socketId=e6dmVFqtpi-e3fZ3AAAP)
[2025-05-04T12:09:05.052Z] - Failed to save stream (ip=::ffff:192.168.1.9, port=53717, socketId=e6dmVFqtpi-e3fZ3AAAP)
[2025-05-04T12:09:08.101Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53693, socketId=p9_P0C8fJ0GAxqmtAAAL)
[2025-05-04T12:09:08.108Z] - Peer connected (ip=::ffff:192.168.1.9, port=53724, socketId=PSE6TwmGTfShhCw7AAAT)
[2025-05-04T12:09:08.109Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53724, socketId=PSE6TwmGTfShhCw7AAAT)
[2025-05-04T12:09:08.187Z] - User offline status updated (ip=::ffff:192.168.1.9, port=53693, socketId=p9_P0C8fJ0GAxqmtAAAL)
[2025-05-04T12:09:09.676Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53724, socketId=PSE6TwmGTfShhCw7AAAT)
[2025-05-04T12:09:09.699Z] - Peer connected (ip=::ffff:192.168.1.9, port=53727, socketId=rc8TieCNBnCQrSs4AAAV)
[2025-05-04T12:09:09.701Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=53727, socketId=rc8TieCNBnCQrSs4AAAV)
[2025-05-04T12:09:34.300Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53727, socketId=rc8TieCNBnCQrSs4AAAV)
[2025-05-04T12:09:34.304Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53719, socketId=WhuWfMoGTnqVkCpnAAAR)
[2025-05-04T12:09:34.307Z] - Peer connected (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:09:34.307Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:09:34.317Z] - Peer connected (ip=::ffff:192.168.1.9, port=53757, socketId=9izNyMqZBCMHY_ChAAAZ)
[2025-05-04T12:09:34.318Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53757, socketId=9izNyMqZBCMHY_ChAAAZ)
[2025-05-04T12:09:38.540Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53658, socketId=KmEmsjjyjGoEuGvxAAAB)
[2025-05-04T12:09:38.546Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53757, socketId=9izNyMqZBCMHY_ChAAAZ)
[2025-05-04T12:09:38.763Z] - Peer connected (ip=::ffff:192.168.1.9, port=53765, socketId=gH-AUKItHAMOXsJEAAAb)
[2025-05-04T12:09:38.799Z] - Peer registered (ip=::ffff:192.168.1.9, port=53765, socketId=gH-AUKItHAMOXsJEAAAb)
[2025-05-04T12:09:38.800Z] - Peer connected (ip=::ffff:192.168.1.9, port=53769, socketId=8_JnzRUvgiMmP06WAAAd)
[2025-05-04T12:09:38.801Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53769, socketId=8_JnzRUvgiMmP06WAAAd)
[2025-05-04T12:09:40.481Z] - Stream stop requested but not found (ip=::ffff:192.168.1.9, port=53769, socketId=8_JnzRUvgiMmP06WAAAd)
[2025-05-04T12:09:40.495Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53769, socketId=8_JnzRUvgiMmP06WAAAd)
[2025-05-04T12:09:40.517Z] - Peer connected (ip=::ffff:192.168.1.9, port=53776, socketId=PArbUIhgz3N6B0xCAAAf)
[2025-05-04T12:09:40.594Z] - User online status updated (ip=::ffff:192.168.1.9, port=53776, socketId=PArbUIhgz3N6B0xCAAAf)
[2025-05-04T12:09:44.215Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53776, socketId=PArbUIhgz3N6B0xCAAAf)
[2025-05-04T12:09:44.220Z] - Peer connected (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:44.221Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:44.295Z] - User offline status updated (ip=::ffff:192.168.1.9, port=53776, socketId=PArbUIhgz3N6B0xCAAAf)
[2025-05-04T12:09:45.379Z] - Stream started (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:48.252Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:09:49.268Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:09:49.296Z] - WebRTC offer sent (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:49.298Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:49.298Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:49.298Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:49.298Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:49.317Z] - WebRTC answer sent (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:09:49.319Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:09:49.319Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:09:53.679Z] - Comment received (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:09:57.242Z] - Comment received (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:10:03.569Z] - Comment received (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:10:25.090Z] - Comment received (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:10:39.294Z] - Peer connected (ip=::ffff:192.168.1.9, port=53831, socketId=tBO9g4Nk9J41LxwAAAAj)
[2025-05-04T12:10:39.310Z] - Peer registered (ip=::ffff:192.168.1.9, port=53831, socketId=tBO9g4Nk9J41LxwAAAAj)
[2025-05-04T12:10:39.311Z] - Peer connected (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:10:39.313Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:10:41.057Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:10:41.137Z] - WebRTC offer sent (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:10:41.141Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:10:41.142Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:10:41.142Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:10:41.142Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:10:41.162Z] - WebRTC answer sent (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:10:41.167Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:10:41.167Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:10:45.048Z] - Comment received (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:11:11.647Z] - Peer connected (ip=::ffff:192.168.1.9, port=53855, socketId=jdzp-oWbmHRl7ylUAAAn)
[2025-05-04T12:11:11.663Z] - Peer registered (ip=::ffff:192.168.1.9, port=53855, socketId=jdzp-oWbmHRl7ylUAAAn)
[2025-05-04T12:11:11.664Z] - Peer connected (ip=::ffff:192.168.1.9, port=53858, socketId=tb4EJAEhtIyHpNJkAAAp)
[2025-05-04T12:11:11.666Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53858, socketId=tb4EJAEhtIyHpNJkAAAp)
[2025-05-04T12:11:13.296Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=53858, socketId=tb4EJAEhtIyHpNJkAAAp)
[2025-05-04T12:11:13.336Z] - WebRTC offer sent (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:11:13.338Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:11:13.339Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:11:13.339Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:11:13.339Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:11:13.365Z] - WebRTC answer sent (ip=::ffff:192.168.1.9, port=53858, socketId=tb4EJAEhtIyHpNJkAAAp)
[2025-05-04T12:11:13.368Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53858, socketId=tb4EJAEhtIyHpNJkAAAp)
[2025-05-04T12:11:13.371Z] - ICE candidate exchanged (ip=::ffff:192.168.1.9, port=53858, socketId=tb4EJAEhtIyHpNJkAAAp)
[2025-05-04T12:11:40.973Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53855, socketId=jdzp-oWbmHRl7ylUAAAn)
[2025-05-04T12:11:40.986Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53858, socketId=tb4EJAEhtIyHpNJkAAAp)
[2025-05-04T12:11:45.764Z] - Stream stop requested but not found (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:11:45.806Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53834, socketId=4-6BfXRIWawVewBrAAAl)
[2025-05-04T12:11:45.823Z] - Peer connected (ip=::ffff:192.168.1.9, port=53866, socketId=kGZFtRLaxYYjV09MAAAr)
[2025-05-04T12:11:45.921Z] - User online status updated (ip=::ffff:192.168.1.9, port=53866, socketId=kGZFtRLaxYYjV09MAAAr)
[2025-05-04T12:11:49.593Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53866, socketId=kGZFtRLaxYYjV09MAAAr)
[2025-05-04T12:11:51.221Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53831, socketId=tBO9g4Nk9J41LxwAAAAj)
[2025-05-04T12:12:01.488Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53756, socketId=g_J9kmP5D1hla0g_AAAY)
[2025-05-04T12:12:01.491Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53688, socketId=bfJOcfuf5tNgurvtAAAJ)
[2025-05-04T12:12:12.303Z] - Comment received (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:12:13.739Z] - Comment received (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:12:17.559Z] - Comment received (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:12:19.806Z] - Comment received (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:13:07.501Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:13:07.540Z] - Peer connected (ip=::ffff:192.168.1.9, port=53918, socketId=U7KaVmoEHQU3s2leAAAt)
[2025-05-04T12:13:07.562Z] - Stream stopped (ip=::ffff:192.168.1.9, port=53786, socketId=incxzTFGUc5YujbsAAAh)
[2025-05-04T12:13:07.618Z] - User online status updated (ip=::ffff:192.168.1.9, port=53918, socketId=U7KaVmoEHQU3s2leAAAt)
[2025-05-04T12:13:09.212Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53918, socketId=U7KaVmoEHQU3s2leAAAt)
[2025-05-04T12:13:09.223Z] - Peer connected (ip=::ffff:192.168.1.9, port=53926, socketId=bAgF5bGc94a6Jc9PAAAv)
[2025-05-04T12:13:09.224Z] - Visitor registered (ip=::ffff:192.168.1.9, port=53926, socketId=bAgF5bGc94a6Jc9PAAAv)
[2025-05-04T12:13:09.284Z] - User offline status updated (ip=::ffff:192.168.1.9, port=53918, socketId=U7KaVmoEHQU3s2leAAAt)
[2025-05-04T12:13:10.883Z] - Viewer requested offer (ip=::ffff:192.168.1.9, port=53926, socketId=bAgF5bGc94a6Jc9PAAAv)
[2025-05-04T12:13:13.498Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53926, socketId=bAgF5bGc94a6Jc9PAAAv)
[2025-05-04T12:13:13.502Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=53765, socketId=gH-AUKItHAMOXsJEAAAb)
[2025-05-04T12:22:52.459Z] - Peer connected (ip=::ffff:192.168.1.9, port=54264, socketId=V5tJuK75J_fn1qkLAAAx)
[2025-05-04T12:22:52.539Z] - Peer registered (ip=::ffff:192.168.1.9, port=54264, socketId=V5tJuK75J_fn1qkLAAAx)
[2025-05-04T12:22:52.540Z] - Peer connected (ip=::ffff:192.168.1.9, port=54265, socketId=LJaf1FNkiGy64xZ3AAAz)
[2025-05-04T12:22:52.619Z] - User online status updated (ip=::ffff:192.168.1.9, port=54265, socketId=LJaf1FNkiGy64xZ3AAAz)
[2025-05-04T12:23:02.634Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=54264, socketId=V5tJuK75J_fn1qkLAAAx)
[2025-05-04T12:23:02.636Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=54265, socketId=LJaf1FNkiGy64xZ3AAAz)
[2025-05-04T12:23:02.717Z] - User offline status updated (ip=::ffff:192.168.1.9, port=54265, socketId=LJaf1FNkiGy64xZ3AAAz)
[2025-05-04T12:23:02.757Z] - Peer connected (ip=::ffff:192.168.1.9, port=54286, socketId=Q8FD06JuIsyP6lYKAAA2)
[2025-05-04T12:23:02.794Z] - Peer registered (ip=::ffff:192.168.1.9, port=54286, socketId=Q8FD06JuIsyP6lYKAAA2)
[2025-05-04T12:23:02.795Z] - Peer connected (ip=::ffff:192.168.1.9, port=54287, socketId=J4rc3GkhydoK_6bqAAA3)
[2025-05-04T12:23:23.758Z] - Peer disconnected (ip=::ffff:192.168.1.9, port=54287, socketId=J4rc3GkhydoK_6bqAAA3)
